source_mat_id_orig,source_mat_id,source_mat_id_an,ref_code,ref_code_sam,ref_code_seq,nucl_acid_ext,nucl_acid_amp,lib_reads_seqd,lib_layout,target_gene,target_subfragment,ampl_size,pcr_primers,mid,adapters,pcr_cond,seq_quality_check,instrument_model,dna_conc,dna_quant,dna_conc_method,library_source,run,reads_name,reads_name_rsq,mock_pr,mock_eu,url_seq,sop_seq,ENA_accesion_number_umbrella,ENA_accesion_number_project,extraction_blank,pcr_blank_1,pcr_blank_2,seq_batch,comment,flowcell,no_cycl_R1,lane,tag,dna_quant_lib,run_date,hom_percentage,QC_valid,QC_summary,bioinf_valid
EMOBON_Bergen_Wa_230227_0.2um_1,EMOBON_Bergen_Wa_53,EMOBON_Bergen_Wa_53_metag,EMOBON050011,DBD_ABBI,DBB_ABBE,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740999,metag,67955086,PAIRED,metag,metag,metag,metag,NA,NA,NA,basic Genoscope QC,NovaSeq X Plus,3.48,341,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,241126_ALITA_22JKTYLT4,DBB_ABBEOSDA_3_22JKTYLT4.UDI055,NA,NA,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB50569,NA,NA,NA,batch_5,NA,25B,151,3,NA,100,26/11/2024,0.01,Y,Adaptateurs/Kmers,Y
EMOBON_Bergen_Wa_230227_0.2um_2,EMOBON_Bergen_Wa_54,EMOBON_Bergen_Wa_54_metag,EMOBON050012,DBD_ABBJ,DBB_ABBF,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-741000,metag,64461340,PAIRED,metag,metag,metag,metag,NA,NA,NA,basic Genoscope QC,NovaSeq X Plus,3.69,361.6,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,241126_ALITA_22JKTYLT4,DBB_ABBFOSDA_3_22JKTYLT4.UDI020,NA,NA,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB50569,NA,NA,NA,batch_5,NA,25B,151,3,NA,100,26/11/2024,0.01,Y,Adaptateurs/Kmers,Y
EMOBON_Bergen_Wa_230420_3um_1,EMOBON_Bergen_Wa_61,EMOBON_Bergen_Wa_61_metag,EMOBON050013,DBD_ABBK,DBB_ABBG,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-741005,metag,60314312,PAIRED,metag,metag,metag,metag,NA,NA,NA,basic Genoscope QC,NovaSeq X Plus,0.922,90.4,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,241210_ALITA_22JJHYLT4,DBB_ABBGOSDA_5_22JJHYLT4.UDI339,NA,NA,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB50569,NA,NA,NA,batch_5,NA,25B,151,5,NA,10,10/12/2024,0.14,Y,Adaptateurs/Kmers,Y
EMOBON_Bergen_Wa_230420_3um_2,EMOBON_Bergen_Wa_62,EMOBON_Bergen_Wa_62_metag,EMOBON050014,DBD_ABBL,DBB_ABBH,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-741006,metag,61345336,PAIRED,metag,metag,metag,metag,NA,NA,NA,basic Genoscope QC,NovaSeq X Plus,0.354,34.7,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,241210_ALITA_22JJHYLT4,DBB_ABBHOSDA_5_22JJHYLT4.UDI340,NA,NA,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB50569,NA,NA,NA,batch_5,NA,25B,151,5,NA,10,10/12/2024,0.1,Y,Adaptateurs/Kmers,Y
EMOBON_Bergen_Wa_230420_0.2um_1,EMOBON_Bergen_Wa_63,EMOBON_Bergen_Wa_63_metag,EMOBON050015,DBD_ABBM,DBB_ABBI,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-741003,metag,79256377,PAIRED,metag,metag,metag,metag,NA,NA,NA,basic Genoscope QC,NovaSeq X Plus,7.37,722.3,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,241205_ALITA_22JYTLLT4,DBB_ABBIOSDA_6_22JYTLLT4.UDI170,NA,NA,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB50569,NA,NA,NA,batch_5,NA,25B,151,6,NA,100,5/12/2024,0.01,Y,Adaptateurs/Kmers,Y
EMOBON_Bergen_Wa_230420_0.2um_2,EMOBON_Bergen_Wa_64,EMOBON_Bergen_Wa_64_metag,EMOBON050016,DBD_ABBN,DBB_ABBJ,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-741004,metag,66457964,PAIRED,metag,metag,metag,metag,NA,NA,NA,basic Genoscope QC,NovaSeq X Plus,6.5,637,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,241205_ALITA_22JYTLLT4,DBB_ABBJOSDA_6_22JYTLLT4.UDI109,NA,NA,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB50569,NA,NA,NA,batch_5,NA,25B,151,6,NA,100,5/12/2024,0.01,Y,Adaptateurs/Kmers,Y
EMOBON_Bergen_Wa_230628_3um_1,EMOBON_Bergen_Wa_71,EMOBON_Bergen_Wa_71_metag,EMOBON050017,DBD_ABBO,DBB_ABBK,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-741009,metag,60149430,PAIRED,metag,metag,metag,metag,NA,NA,NA,basic Genoscope QC,NovaSeq X Plus,1.038,101.7,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,241126_ALITA_22JKTYLT4,DBB_ABBKOSDA_1_22JKTYLT4.UDI001,NA,NA,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB50569,NA,NA,NA,batch_5,NA,25B,151,1,NA,50,26/11/2024,0.06,Y,Adaptateurs/Kmers,Y
EMOBON_Bergen_Wa_230628_3um_2,EMOBON_Bergen_Wa_72,EMOBON_Bergen_Wa_72_metag,EMOBON050018,DBD_ABBP,DBB_ABBL,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-741010,metag,62106152,PAIRED,metag,metag,metag,metag,NA,NA,NA,basic Genoscope QC,NovaSeq X Plus,0.751,73.6,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,241210_ALITA_22JJHYLT4,DBB_ABBLOSDA_5_22JJHYLT4.UDI341,NA,NA,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB50569,NA,NA,NA,batch_5,NA,25B,151,5,NA,10,10/12/2024,0.07,Y,Adaptateurs/Kmers,Y
EMOBON_Bergen_Wa_230628_0.2um_1,EMOBON_Bergen_Wa_73,EMOBON_Bergen_Wa_73_metag,EMOBON050019,DBD_ABBQ,DBB_ABBM,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-741007,metag,83865000,PAIRED,metag,metag,metag,metag,NA,NA,NA,basic Genoscope QC,NovaSeq X Plus,19,1862,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,241210_ALITA_22JJHYLT4,DBB_ABBMOSDA_3_22JJHYLT4.UDI132,NA,NA,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB50569,NA,NA,NA,batch_5,NA,25B,151,3,NA,100,10/12/2024,NA,Y,Adaptateurs/Kmers,Y
EMOBON_Bergen_Wa_230628_0.2um_2,EMOBON_Bergen_Wa_74,EMOBON_Bergen_Wa_74_metag,EMOBON050020,DBD_ABBR,DBB_ABBN,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-741008,metag,87409352,PAIRED,metag,metag,metag,metag,NA,NA,NA,basic Genoscope QC,NovaSeq X Plus,16.3,1597.4,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,241210_ALITA_22JJHYLT4,DBB_ABBNOSDA_3_22JJHYLT4.UDI119,NA,NA,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB50569,NA,NA,NA,batch_5,NA,25B,151,3,NA,100,10/12/2024,NA,Y,Adaptateurs/Kmers,Y
EMOBON_Bergen_Wa_230821_3um_1,EMOBON_Bergen_Wa_81,EMOBON_Bergen_Wa_81_metag,EMOBON050021,DBD_ABBS,DBB_ABBO,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-741011,metag,61221161,PAIRED,metag,metag,metag,metag,NA,NA,NA,basic Genoscope QC,NovaSeq X Plus,3.89,381.2,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,241126_ALITA_22JKTYLT4,DBB_ABBOOSDA_3_22JKTYLT4.UDI056B,NA,NA,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB50569,NA,NA,NA,batch_5,NA,25B,151,3,NA,100,26/11/2024,0.11,Y,NA,Y
EMOBON_Bergen_Wa_230821_3um_2,EMOBON_Bergen_Wa_82,EMOBON_Bergen_Wa_82_metag,EMOBON050022,DBD_ABBT,DBB_ABBP,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-741012,metag,67129760,PAIRED,metag,metag,metag,metag,NA,NA,NA,basic Genoscope QC,NovaSeq X Plus,1.455,142.6,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,241126_ALITA_22JKTYLT4,DBB_ABBPOSDA_1_22JKTYLT4.UDI002,NA,NA,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB50569,NA,NA,NA,batch_5,NA,25B,151,1,NA,50,26/11/2024,0.09,Y,Adaptateurs/Kmers,Y
EMOBON_NRMCB_Wa_221011_3um_1,EMOBON_NRMCB_Wa_163,EMOBON_NRMCB_Wa_163_metag,EMOBON050025,DBD_ABBW,DBB_ABBQ,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-741127,metag,69015840,PAIRED,metag,metag,metag,metag,NA,NA,NA,basic Genoscope QC,NovaSeq X Plus,7.5,735,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,241205_ALITA_22JYTLLT4,DBB_ABBQOSDA_6_22JYTLLT4.UDI182,NA,NA,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51658,NA,NA,NA,batch_5,NA,25B,151,6,NA,100,5/12/2024,0.1,Y,Adaptateurs/Kmers,Y
EMOBON_NRMCB_Wa_221011_3um_2,EMOBON_NRMCB_Wa_164,EMOBON_NRMCB_Wa_164_metag,EMOBON050026,DBD_ABBX,DBB_ABBR,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-741128,metag,77338360,PAIRED,metag,metag,metag,metag,NA,NA,NA,basic Genoscope QC,NovaSeq X Plus,5.54,542.9,Qubit dsDNA BR (Broad range) Assays kit; Qubit 2.0 Fluorometer,METAGENOMIC,241126_ALITA_22JKTYLT4,DBB_ABBROSDA_4_22JKTYLT4.UDI011,NA,NA,NA,NA,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,PRJEB51688,PRJEB51658,NA,NA,NA,batch_5,NA,25B,151,4,NA,100,26/11/2024,0.11,Y,Adaptateurs/Kmers,Y
